id,sentiment,target,text,source
hasoc_en_3764,none,,"This is not an isolated event, it's happening in every medical college. Stop consuming yellow journalism.  #DoNotQuestionOurHumanity  #DoctorsProtest   #DoctorsFightBack   #DoctorsUnderOppression",25_twitter
hasoc_en_3765,profanity,targeted,@The_JJAllen @BettyBowers 'Replied to a tweet saying something akin to ' oh yeah'   Bullshit i did . I said politely they are as fucked as each other .  So what is your next reply chief ?  OR are you the Perennial victim of oppression ? #dickhead,25_twitter
hasoc_en_3766,none,,@wingmanmike @KellyannePolls @POTUS @realDonaldTrump Certainly his last as a free man. 😁    #TrumpIsATraitor,25_twitter
hasoc_en_3767,none,,AIIMS Issues 48 Hours Ultimatum To CM Mamata Banerjee  https://t.co/5AWfsq3F5J @AITCofficial  @MamataOfficial  #DoctorsFightBack #AIIMS https://t.co/GBhMK64sAv,25_twitter
hasoc_en_3768,none,,#DhoniKeepsTheGlove or just write India on gloves but don't change gloves.,25_twitter
hasoc_en_3769,none,,@Dar_Thatcher @Debi129 Ivanka Voting Machines coming to a location near you. This truly is the upside done. #FucktRump,25_twitter
hasoc_en_3770,none,,Allen Solly Men's Polo @ Rs.599    https://t.co/ZaqlLyOEe7    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,25_twitter
hasoc_en_3771,none,,God I miss 44 #fucktrump #waytogivethanks #culvercity #california #greattribute #greatpresident #obama #44 #myreasontosmile #trumpwillnevergetmyvote #nostreet #foryou #incali #jackass #california #missesobama #gone… https://t.co/nOmxDE4Tgm,25_twitter
hasoc_en_3772,none,,India vs Australia match analysis and preview https://t.co/sWOobxHWE0  #EngvBan #ENGvPAK #bangladesh #INDvAUS #DhoniKeepTheGlove #DhoniKeepsTheGlove #TeamIndia,25_twitter
hasoc_en_3773,none,,@ICC should allow ms dhoni to keep glove. It is attached with indian people emotion.  @BCCI   #indiafirst   #DhoniKeepTheGlove   #DhoniKeepsTheGlove   #Dhoni   #DhoniAtCWC19   #DhoniKeepBalidaanBadgeGlove https://t.co/YavugaryBf,25_twitter
hasoc_en_3774,none,,"#DoctorsFightBack | The Debate with Arnab is now #LIVE, on air and online. Watch it here - https://t.co/LGCyJUEBn5",25_twitter
hasoc_en_3775,none,,Trump Is Urged to Fire Kellyanne Conway for Hatch Act Violations #Resist #ResistTrump #FuckTrump https://t.co/S9v9z9wCxu,25_twitter
hasoc_en_3776,none,,This - is - remarkable.     #TrumpIsATraitor #TrumpMustGo #TrumpMustResign Happy #JohnMcCainDay https://t.co/MTeMDl4hIZ,25_twitter
hasoc_en_3777,none,,"@ericswalwell Have you moved from 0% chance to at least 1% in the polls as a result of this very pathetic ad?? 😂  You keep embarrassing yourself time after time, it’s priceless! #douchebag 🤡🤡",25_twitter
hasoc_en_3778,none,,@MamaMadisons First a tattoo saying #rapist on his forehead.,25_twitter
hasoc_en_3779,none,,Dear Drs and Non Medico Friends Please Keep twitting about WB Doctors plight with #Savethedoctors #DoctorsFightBack and tag @narendramodi @PMOIndia . As it’s weekend don’t allow the movement to weaken. It has to reach higher authority to take strong action.,25_twitter
hasoc_en_3780,none,,@realDonaldTrump @POTUS @DonaldJTrumpJr  #pedophiles #rapist with money can commit even murder and never face any consequence. https://t.co/8PXV2tG0wC,25_twitter
hasoc_en_3781,none,,"Four years we wait to watch how it rains in England and how poor #ICC is, unable to cover the grounds. #ShameOnICC #WorldCup2019",25_twitter
hasoc_en_3782,none,,"...where they would be reunited in 2003 when Dad passed from esophageal cancer. He gave that 'champion purebred mutt' 13 yrs. he never would've had. After a nine-year break, they were now together eternally.    Rest well, Fredzino.     And oh yeah - #FuckTrump. #JohnMcCainDayJune14",25_twitter
hasoc_en_3783,none,,MY THOUGHTS ON #BORISJOHNSON #BorisJohnsonShouldNotBePM https://t.co/5AIpBOYyYY,25_twitter
hasoc_en_3784,none,,#etsy shop: Trump Nixon Covfefe and the Crook President T-Shirt https://t.co/GGe44Hd1OZ #clothing #shirt #trump #nixon #president #protest #impeach #resist #fucktrump #taxday #MuellerReport #LindseyGraham #BarrHearing #BarrLied #BarrCoverUp #ImpeachBarrAndtRump #ImpeachTrumpNow https://t.co/2Acrf5a6G1,25_twitter
hasoc_en_3785,none,,@ICC Respect India.  #DhoniKeepTheGlove   #DhoniKeepsTheGlove   #KeepTheGlove,25_twitter
hasoc_en_3786,none,,#PakInsultsAbhi @KirenRijiju comes across a very weak minister he gave lip service on #DhoniKeepsTheGlove n we were left red faced while our cricketing grates @sachin_rt etc keeps mum wants money that's it. There was so much of talk abt boycott Pak nothing happened @AmitShah https://t.co/OBIGjbOW0D,25_twitter
hasoc_en_3787,none,,"Weather forecast is very much advanced now, driverless car is just coming nd @ICC is relying on techniques of 2000 bc #ShameOnICC",25_twitter
hasoc_en_3788,none,,"Smdh, #Resist #DitchMitch #DitchMitch2020 #fucktrump #VoteBlue2020 #VoteBlueNoMatterWho  EPA Air Chief Gave Presentation At Fringe Climate Denier Event, New Emails Show  https://t.co/axDBOOjZVN",25_twitter
hasoc_en_3789,none,,"Former EPA administrators blast Trump admin on science, regulation rollbacks #Resist #ResistTrump #FuckTrump https://t.co/HDU0rg7BcS",25_twitter
hasoc_en_3790,none,,"@stupideridjit I remember when they were no hawks around or foxes or eagles but I saw for my own eyes working out there when Obama started regulating the environment, these majestic creatures came back full force #fucktrump",25_twitter
hasoc_en_3791,none,,@TheRealOJ32 @KrisJenner Because this is what everyone needed you to put to rest. Thanks for the clarification OJ. #murderer #gimmeabreak #theglovedidfitbeforethebloodshrankit,25_twitter
hasoc_en_3792,none,,India won the toss and Bat first.... #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeepTheGloves #INDvAUS #INDvsAUS https://t.co/419O67dBi4,25_twitter
hasoc_en_3793,none,,"#DoctorsFightBack | Understand the Doctor-Patient relationship. We don't differ treatment for any community. We have a charter of a few demands. If the demands are met, we'll call it off in 5 mins: Dr Priyanshu  Sr Resident representative, Resident Doctors Association, AIIMS",25_twitter
hasoc_en_3794,none,,@BCCI If there will be no Ind vs pak then we will not watch world cup   #boycottworldcup   #ShameOnICC,25_twitter
hasoc_en_3795,none,,https://t.co/mN9i1OwGg1 They should have got #MrBlobby to take his place. He talks about as much sense as #BorisJohnson does. #BorisJohnsonShouldNotBePM,25_twitter
hasoc_en_3796,none,,Hey @ICC @ICCMediaComms !  Love from India. 🇮🇳  C.c  @PMOIndia @adgpi @msdhoni  @DefenceMinIndia @majorgauravarya @MajorPoonia @GeneralBakshi @sudhirchaudhary @dna @BCCI   #DhoniKeepsTheGlove #BalidaanBadge #DhoniKeSaathDesh #BalidanBadge https://t.co/gZh0j3BBbr,25_twitter
hasoc_en_3797,none,,#DhoniKeepsTheGlove my complete support to Dhoni,25_twitter
hasoc_en_3798,none,,@realDonaldTrump #Hashtag  #DelusionalDonald #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpIsADisgrace #TrumpIsAFraud #TrumpIsTheEnemyOfThePeople #TrumpIsANationalSecurityThreat #TrumpLiesEveryTimeHeSpeaks hereby  #WorstPresidentEver #TrumpTantrum #ResignOrBeImpeached #FathersDay2019 🤢 https://t.co/KPm0hx610B,25_twitter
hasoc_en_3799,hateful,targeted,"@realDonaldTrump The video starts out very appropriate!  Trump IS A CARTOON! 🤡    Trump won because he was INSTALLED BY PUTIN &amp; has been defending Putin, and other MURDEROUS DICTATORS ever since!    #TrumpIsATraitor   #NotMyPresident https://t.co/XpRSILRSHZ",25_twitter
hasoc_en_3800,hateful,targeted,⚡️“IMA Scam: Who is Md Mansoor Khan? The Fraudster behind IMA Ponzi Scam” ⚡️    #IMAScam #IMAFraud #MansoorKhan #Bengaluru #PonziScheme    https://t.co/EIjWs833kx,25_twitter
hasoc_en_3801,none,,500 doctors have already resigned in #Bengal.    NRS 100  SSKM 175  National medical college 20  RG Kar 126  North Bengal college 119  Murshidabad 50  Rampurhat 37  Burdwan 26    #DoctorsFightBack #SaveTheDoctors,25_twitter
hasoc_en_3802,none,,"America is now in the unthinkable position that @POTUS is a     #NationalSecurityThreat     🇺🇸🆘🇺🇸🆘🇺🇸🆘🇺🇸🆘🇺🇸🆘🇺🇸  WHERE ARE YOU, @SenateGOP ⁉️     #TrumpCriminalInvestigations   #TrumpIsATraitor   #TrumpRussia     https://t.co/Cn30XHATIF",25_twitter
hasoc_en_3803,none,,Fact check: Trump's FBI claims on Schiff and Warner don't hold up #Resist #ResistTrump #FuckTrump https://t.co/N0khzgcXvq,25_twitter
hasoc_en_3804,none,,@FootballPoll2 @ESPNcricinfo @ICC Oh really but @icc can covered the ground right . Btw #shameonicc  know the weather of england before they annaunced #iccwc2019 understand ! Thats it #viratkohli #teamindia,25_twitter
hasoc_en_3805,none,,The uniforms of all countries are somehow connected to the Nation and it must be and same love and salutes express this symbol so. #DhoniKeepsTheGlove,25_twitter
hasoc_en_3806,none,,"If we desire respect for the law, we must first make the law respectable.  #DoctorsFightBack",25_twitter
hasoc_en_3807,none,,Happy PRIDE Month   ✌️❤️🏳️‍🌈    #Pride2019 #LGBTQtogether #LGBTQ #GayPrideMonth #EqualityAct #NeverTrump #ImpeachDonaldTrumpNOW #fucktrump #firegop,25_twitter
hasoc_en_3808,none,,"@simontruetory @ToriesVsBrexit It would be irresponsible for Tory MPs to opt for #BorisJohnsonShouldNotBePM, perhaps even more irresponsible than holding a 50% threshold referendum.  For the Country’s and Party’s sake please go for @RoryStewartUK!",25_twitter
hasoc_en_3809,none,,#BorisJohnsonShouldNotBePM please RT!,25_twitter
hasoc_en_3810,none,,"#DhoniKeepsTheGlove ,Indian Senior Cricketer r taking everything for granted.  They should respect the LAWS of the Game.  Remove ur gloves.",25_twitter
hasoc_en_3811,none,,"Kid on a bike cycling down the road towards me, decides to try show off by taking his cap off, twirling it and catching it. Only he dropped it and fell off his bike a foot away from me.    #Dickhead.",25_twitter
hasoc_en_3812,none,,Monday vibes! #MondayMood #mondayvibes #RESIST #ResistTrump #FuckTrump #BlueWave2020 #WomensRightsAreHumanRights https://t.co/2q0Uo0mLv2,25_twitter
hasoc_en_3813,none,,The #narcissists have a new king.   #OJSimpson #OJSimpsonIsAMurderer #narcissism #delusional #murderer,25_twitter
hasoc_en_3814,none,,.@drharshvardhan   Sur .. make central govt rule.  Why passing on responsibility?  @IndianMedAssn   #DoctorsProtest   #DoctorsFightBack https://t.co/YgPsTEoRNM,25_twitter
hasoc_en_3815,none,,Now the players need to learn swimming.. Near era of commentary would be like -' that was a fast swim between the wickets '.🤣🤣🤣🤣  #ShameOnICC,25_twitter
hasoc_en_3816,none,,Dear @ICC too much hypocrisy  Humble request to fellow Indian  Supporters who is going to watch upcoming matches in stadium take #BalidaanBadge insignia with you especially #IndvPak match held on16th June. #DhoniKeepsTheGlove #CWC19 #bycotticc,25_twitter
hasoc_en_3817,none,,"@DCPNorthBCP  @DCPSEBCP  @DCPSouthBCP @DCPSEBCP  Dear IPS team,  Look at this video how police dept also helpless under the hands of politicians. If you have to work like this why IPS? #DreamZGKfraud   and #TGSFraud now #IMAfraud   https://t.co/KtywargcQe",25_twitter
hasoc_en_3818,none,,Sunday is getting more hotter now !  All the best champ @imVkohli  Few hours to go 🤩 #INDvAUS  #DhoniKeepsTheGlove,25_twitter
hasoc_en_3819,none,,@DevinCow @TheRealOJ32 Blocked him. #MURDERER,25_twitter
hasoc_en_3820,none,,I love this place @industrialeats #FuckTrump https://t.co/2Lxye53iVB,25_twitter
hasoc_en_3821,none,,".@AfridaRahmanAli: Thousands of spectators who have flocked to England from various parts of the globe have been severe disappointment. At this rate, is it even a fair game anymore? #ICCWorldCup #ShameOnICC https://t.co/kDP6mYi9LR",25_twitter
hasoc_en_3822,none,,I think @ICC should focus on uphelding sports man sprit  rather than @msdhoni gloves. @BCCI #supportdhoni  #DhoniKeepsTheGlove,25_twitter
hasoc_en_3823,none,,"@mademarest Until this goes into circulation, and it will t-minus-t, I'm using a stamp I found on Etsy. Cuz #fucktrump",25_twitter
hasoc_en_3824,none,,"@realDonaldTrump @FoxNews No we still want you impeached, just because I didnt show up to rally! #idiottrump #lyingtrump #trumpiscompromised #delusionaldon",25_twitter
hasoc_en_3825,none,,World Cup#Umpiring these days #ShameOnICC https://t.co/zAMTjWh8H6,25_twitter
hasoc_en_3826,none,,@bhogleharsha @cricbuzz Both captains out on the field for the toss. Lands on heads. The Captain decides to swim first. #ICCWorldCup2019 #ShameOnICC #CricketWorldCup,25_twitter
hasoc_en_3827,none,,"ICC didn't give the permission to Dhoni to wear the glove with the Balidaan badge. We all know what happens when people mess with Kohli. Now, we'll see what happens when you mess with Dhoni.  #DhoniKeepsTheGlove #WorldCup   Remember this tweet.",25_twitter
hasoc_en_3828,none,,"#DonTheCon to @GStephanopoulos: : 'I don't think in my whole life I've ever called the @FBI.'    Well, DUH!!    Show me a #MobBoss who has. 🙄    #DonTheDon #TrumpCrimeFamily #TrumpIsACriminal #TrumpIsATraitor #TrumpIsADisgrace",25_twitter
hasoc_en_3829,none,,"I’m pretty sure that when I lose the 2020 election, I’m not leaving the White House without thrashing the joint like a Guns N’ Roses band member. #HeIsNotLeaving #FuckinFuckThisGuy #FUCKTRUMP",25_twitter
hasoc_en_3830,none,,#ShameOnICC  @ICC You guys are more concerned about @msdhoni gloves or Michael Holding's commentary on umpires.,25_twitter
hasoc_en_3831,none,,@ImRaina @msdhoni As said by @ImRaina sir but trollers won’t understand everytime they need some or the other point to troll and being patriotic is not crime nor it is breaching rules of @ICC still msd is asked to remove glove and pakistan as usual like cowherds #DhoniKeepsTheGlove @msdhoni my god,25_twitter
hasoc_en_3832,none,,How Do This Pakistanis Are Expecting To Win With Such A Team Which Has 0 Consistency 1 Min Up 1 Min Down Against India 🇮🇳 They Are Going To Badly Defeated Like Always  #SAMIIBRAHIM #PakvsInd #FawadChaudhry #HinduSamarajyaDiwas #DoctorsFightBack #BoycottBankAlFalah,25_twitter
hasoc_en_3833,none,,#DhoniKeepsTheGlove Dhoni just love India and for the pride of our beloved Nation Dhoni should keep wearing the glove with the balidan logo....,25_twitter
hasoc_en_3834,none,,@poplife @ewarren @KamalaHarris Sooooo cool! I'm feelin your excitement!!!!  #MoreWomenInOffice #Warren2020 #Harris2020  #DreamTeam2020  #WomensRightsAreHumanRights #FuckTrump,25_twitter
hasoc_en_3835,profanity,targeted,@NYPDONeill well you certainly didn’t come off like a total asshole live on TV. 🤦🏻‍♂️ Way to go taking your Superiority Complex to the podium &amp; rabidly doling it out on unsuspecting journalists... to whom the only valid use of the phrase “Just doing my job” belongs to. #douchebag,25_twitter
hasoc_en_3836,profanity,targeted,@AndrewWilliamP7 @Feroxbill1 @Harry76050237 Oh a bit of a smart ar*e Andrew... if I were you I’d check who started the thread &amp; who jumped on to it...that way you won’t make as big an ar*ehole of yourself as you normally do!!!  Save you looking...I started this thread!!!  #DickHead,25_twitter
hasoc_en_3837,none,,@HMOIndia @AmitShah @MoHFW_INDIA should take necessary action to stop #HumanRightsViolations happening in West Bengal #isupportdoctors  #DoctorsProtest #DoctorsFightBack #DoctorsStrike,25_twitter
hasoc_en_3838,none,,@mipaltan None other than our HITMAN RO-HIT SHARMA @ImRo45 BY THE WAY #ShameOnICC,25_twitter
hasoc_en_3839,none,,#SaturdayThoughts #SaturdayMotivation #Savethedoctors #MamtaBanerjee #mamtalosingcontrol #WestBengal #BengalDoctorsStrike #BengalViolence #DoctorsProtest #DoctorsFightBack #DoctorsUnderOppression #doctor #jokes #TEHC    (Credits: @Kulkarnium ) https://t.co/pqEpZbDlM5,25_twitter
